DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
19061	__label2__	5	N	Camera	B004JL5BKK	SLR Hand Strap - BIRUGEAR Black Digital Camera Hand Grip Holder for Canon EOS Rebel T6i, T5i, SL1, T5, T4i, 60Da, 5D Mark III/II, T3, T3i, 60D, T2i, 1D Mark IV, 7D, T1i, 50D, 40D, XSi, XTi, XS	Secure strap	This strap works great on my Cannon camera.  It provides the extra security I was looking for, as I don't use the neck strap.
11445	__label2__	5	Y	Musical Instruments	B0002E1HZQ	Dunlop 6501 Formula 65 Guitar Polish Kit	Excellent kit. It comes with a daily use cleaner/polisher	Excellent kit. It comes with a daily use cleaner/polisher, and wax polisher for a once per month or so heavier polishing, and a cloth to perform both. I've used this on both acoustic and electric guitars and it keeps both of them looking shiny and smooth. I highly recommend this kit to all guitarists, as it only sounds as good as it looks :-}
3904	__label1__	3	N	Video Games	B00BI83EVU	Watch Dogs - PlayStation 4	Fun-ish	Really wanted to like it, cause I think a videogame set in Chicago sounds AWESOME.  Unfortunately, the Chicago in this game is a weird not-really-Chicago.  Like there are mountains in this Chicago.  Among other things.<br /><br />That's a quibble, though, if the game had been super fun to play, I wouldn't have cared.  But so far (and I'm not QUITE finished with it), it's kind of a trudge.  Lot of similar mission types, lot of very loose driving, and a lot of very loose combat.  Loose is a generally good term for the game overall.<br /><br />Since it seems like this'll probably get a sequel one way or another, I'm hoping they can take all the cool fun things out of this one (THE HACKING) and polish them into something really good the next time around.  Worth it at 20-25 bucks tops, probably.
6559	__label1__	5	N	Shoes	B001GNBJQY	Ray-Ban Classic Clubmaster Sunglasses RB3016, Tortoise/Arista/Green Lens	timeless	Classy as always. I'm so happy it perfectly fits my face/head. I get lots of compliments whenever I wear it. I got mine from a store a ta cheaper price :)
11932	__label2__	2	N	Grocery	B005JD50I0	Hostess Apple Fruit Pies 4.5 oz (Pack of 8)	Not the Hostess product of my youth	Bring back the union workers because this fruit pie was a total disappointment. What happened to the fruit pie of my youth? This pie had a glob of apple and sugar. The fruit pie in the 60's and 70's was dripping with fruit and had a crust was was thick and flaky, this was only thick. The only thing that was remotely the same was the sugary goodness.
16702	__label2__	4	Y	Electronics	B004F9LVXC	ViewHD 2 Port 1x2 Powered HDMI Mini Splitter for 1080P & 3D | Model: VHD-1X2MN3D	Breaks HDCP, HDMI Audio issue	The splitter works just fine for video. Yes, it does get a little hot with continuous use as other reviewers stated before.<br />I bought mine in October 2013, and it does remove HDCP protection (tested with a PS3) which is the main reason you might be taking a look at this item.<br />It is quite small and &#34;portable&#34; (sans the power supply) so you would have no problem hiding it.<br /><br />The main issue with my unit (perhaps defective?) is that the sound will either crack or just be gone completely. I'm yet to find out if the problem is due to the TV, the capture card ([[ASIN:B00840353W Elgato Game Capture HD (10025010)]]) or this unit, but in any case I don't lose too much sleep over it as I'm using optical audio to playback and record (as opposed to audio via HDMI) but it's definitely something you should have in mind, if not using the optical out port of whatever device you intend to capture.<br /><br />Overall it works for my purpose (HDCP breaking) and I'm happy with the product, but I already found a similar product (not on amazon so cannot link) that apparently works and doesn't require a power supply, so I might be heading towards that direction (the power supply is something I quite not like that much about this product, as it's one extra thing to be taking space on my -already getting crowded- UPS).<br /><br />I haven't had the chance to try 3D yet to see if it works, maybe when I do I'll come back and update the review.
20393	__label2__	2	Y	Shoes	B0055CJPPE	DOLCE&GABBANA D&G Eyeglasses DD 1212 BLACK TURQUO/WHITE TURQUO 1870 DD1212	I am wearing it now but i don't like it. Good thing i only have to wear ...	I am wearing it now but i don't like it. Good thing i only have to wear when i am reading. I have a Taliani , and next to that D & G looks cheap !<br />its not even stylish enough.
7435	__label1__	5	N	Toys	B00L5KU1EE	Lutema Tracer Overlord 4CH Remote Control Truck, Black	Really great toy - well-made and easy to run.	My son loved this toy, which was one of his Christmas presents. Its really good quality and goes over small obstacles and inclines with ease. I've bought other cheap R/C cars from ebay before but they don't last. This one runs really well and we get quite a decent run out of one set of batteries. Loads of fun and great value for money.
178	__label1__	4	N	Home	B0018M8H04	Darice 35745, Knife and Server Set, Faux Crystal	Great	Great for a one time use. This is not something that you would use over and over again. However for 5 dollars you can use it once. It is very high quality and you do not have to worry about buying something expensive that you will never use agian.
10046	__label1__	5	N	Shoes	B002WN3H12	Lugz Men's Zone Boot,Black,10.5 D US	comfortable boot	Looked high and low for an affordable and comfortable boot as I work in education and on my feet all day. Found these and couldn't be happier. They arrived 3 days earlier than expected as well.
3299	__label1__	1	Y	Electronics	B00VG90446	Flexion KS-902 Kinetic Series Wireless Bluetooth Noise Cancelling Headphones with Microphone, Black	i only can take out let it become cool then i use it again	This bluetooth i only use one day about 2 hours, both of my ear feel very Itch, aslo the skin have some Erythema, i must go hospital take some medicine, i doubt this bluetooth have some poison material; also when i used about half hour, the bluetooth very hot, i only can take out let it become cool then i use it again. This one really let me upset, because i cost 50usd take this poor quality one.
11488	__label2__	5	Y	Lawn and Garden	B004JMZH08	BLACK+DECKER LST220 12-Inch 20-Volt Lithium-Ion Cordless GrassHog Trimmer/Edger	Great product	I bought this Weed Eater because I had a corded Weed Eater that broke & it was kind of a hassle to carry around the cord. This battery powered Weed Eater was very easy to assemble, the operation instructions are easy to understand & charging the battery for many hours lasts for about 90 minutes of continuous usage, plus I can go anywhere and use it instead of only going as far as a cord could reach. I consider this item to be terrific even though you should clean it after each use like I do to keep it running properly as suggested.
8793	__label1__	5	Y	Automotive	B00SUTHIVM	Tidy Globe Premium Heavy Duty Auto Trunk Organizer. Best Cargo Storage for SUV, Cars, Trucks and Minivans, with 3 Compartments and Side Pockets. Durable Velcro Divider, Collapsible and Foldable with.	A must have for outdoors and camping	One word can describe it all, Perfect!.I am currently camping with my family and using this storage organizer right now. It has solid durability and compartment spacing is huge to get all your stuffs inside it, best thing i like is it can fit inside any car you have. When not in use it can be folded flat to keep it anywhere in compact space. The material quality is fantastic and its also waterproof, so no worries for spills and drops there. The other thing i like is, it comes with life time warranty which is a huge plus there for such a cheap price.
19228	__label2__	5	Y	Office Products	B001B0DCDA	Coloredge Poster Frame w/Plexiglas Window, 24 x 36, Clear Face/Black Border (N16024BT)	nice price	very easy to set up and hang simple to use, looks great with my posters in it. and the price is right
1866	__label1__	3	N	Electronics	B00AI5T7AG	OontZ Angle Ultra Portable Wireless Bluetooth Speaker - Save on the best Mothers Day and Grads Gifts that they would choose for themselves (Silver)	Great little hand-sized speaker.	Great little hand-sized speaker. Great for tunes in the garden, or camping! I liked the size, color and connectivity . But the sound clarity could be better.<br /><br />For a even smaller speaker, consider this<br />http://www.amazon.com/gp/product/B00GUXZE6Q/ref=as_li_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=B00GUXZE6Q&linkCode=as2&tag=derdigki-20&linkId=CDEXOMEUMACNL2JU
13428	__label2__	5	Y	Automotive	B00E3ST5QA	Rancho RS6250B Control Arm correction Bracket - Pair	I'm happy with them	Very heavy duty. I installed them with my lift so I can't compare their effect on handling but I'm convinced they help with drivability.
16517	__label2__	1	Y	Furniture	B00JPJWRYE	Han Solo in Carbonite Carpet Runner Rug - Star Wars Limited Edition - Small/Medium - 31.5 X 71.5	crooked or bent. factory mistake?	The rug was crooked or bent. Seemed to have been a factory mistake or something. I was disappointed for sure.
17742	__label2__	2	Y	Shoes	B00CFXRU5I	Women's & Ladies Tall Below Knee Flat Knit Cuff Rubber Rain Boots / Snow Boots (8, Shiny Black)	Expected better	Sock liners were not full liners like I expected. I could have lived without the full liner except that the faux liner sock folded unevenly.  One liner folded down extremely farther then the other one.  It didn't look uniformed nor attractive.
